date,service,region,cost,instances,cpu_utilization
12/4/2026,S3,us-east-1,42,0,0
12/4/2026,S3,eu-west-1,34,0,0
12/5/2026,EC2,ap-south-1,190,10,81
12/5/2026,EC2,us-east-1,122,10,84
12/5/2026,EC2,eu-west-1,122,3,73
12/5/2026,RDS,ap-south-1,89,1,62
12/5/2026,RDS,us-east-1,132,4,23
12/5/2026,RDS,eu-west-1,133,5,68
12/5/2026,S3,ap-south-1,11,0,0
12/5/2026,S3,us-east-1,37,0,0
12/5/2026,S3,eu-west-1,19,0,0
12/6/2026,EC2,ap-south-1,197,4,48
12/6/2026,EC2,us-east-1,192,4,62
12/6/2026,EC2,eu-west-1,167,5,65
12/6/2026,RDS,ap-south-1,111,1,65
12/6/2026,RDS,us-east-1,98,4,42
12/6/2026,RDS,eu-west-1,153,1,22
12/6/2026,S3,ap-south-1,45,0,0
12/6/2026,S3,us-east-1,41,0,0
12/6/2026,S3,eu-west-1,32,0,0
12/7/2026,EC2,ap-south-1,521,9,64
12/7/2026,EC2,us-east-1,107,8,73
12/7/2026,EC2,eu-west-1,128,2,30
12/7/2026,RDS,ap-south-1,118,1,57
12/7/2026,RDS,us-east-1,183,5,25
12/7/2026,RDS,eu-west-1,88,4,54
12/7/2026,S3,ap-south-1,28,0,0
12/7/2026,S3,us-east-1,14,0,0
12/7/2026,S3,eu-west-1,35,0,0
12/8/2026,EC2,ap-south-1,178,9,62
12/8/2026,EC2,us-east-1,108,5,45
12/8/2026,EC2,eu-west-1,133,9,72
12/8/2026,RDS,ap-south-1,80,5,62
12/8/2026,RDS,us-east-1,156,2,65
12/8/2026,RDS,eu-west-1,167,4,46
12/8/2026,S3,ap-south-1,30,0,0
12/8/2026,S3,us-east-1,44,0,0
12/8/2026,S3,eu-west-1,24,0,0
12/9/2026,EC2,ap-south-1,167,2,58
12/9/2026,EC2,us-east-1,172,7,69
12/9/2026,EC2,eu-west-1,496,4,52
12/9/2026,RDS,ap-south-1,98,2,63
12/9/2026,RDS,us-east-1,130,4,30
12/9/2026,RDS,eu-west-1,68,1,46
12/9/2026,S3,ap-south-1,25,0,0
12/9/2026,S3,us-east-1,43,0,0
12/9/2026,S3,eu-west-1,16,0,0
12/10/2026,EC2,ap-south-1,174,4,48
12/10/2026,EC2,us-east-1,141,5,71
12/10/2026,EC2,eu-west-1,167,9,75
12/10/2026,RDS,ap-south-1,186,2,56
12/10/2026,RDS,us-east-1,117,4,57
12/10/2026,RDS,eu-west-1,162,4,51
12/10/2026,S3,ap-south-1,38,0,0
12/10/2026,S3,us-east-1,30,0,0
12/10/2026,S3,eu-west-1,30,0,0
12/11/2026,EC2,ap-south-1,198,3,84
12/11/2026,EC2,us-east-1,153,9,80
12/11/2026,EC2,eu-west-1,171,7,43
12/11/2026,RDS,ap-south-1,159,5,46
12/11/2026,RDS,us-east-1,97,3,60
12/11/2026,RDS,eu-west-1,72,5,31
12/11/2026,S3,ap-south-1,17,0,0
12/11/2026,S3,us-east-1,41,0,0
12/11/2026,S3,eu-west-1,10,0,0
12/12/2026,EC2,ap-south-1,116,6,79
12/12/2026,EC2,us-east-1,183,4,84
12/12/2026,EC2,eu-west-1,129,4,36
12/12/2026,RDS,ap-south-1,65,1,69
12/12/2026,RDS,us-east-1,96,2,45
12/12/2026,RDS,eu-west-1,195,2,54
12/12/2026,S3,ap-south-1,38,0,0
12/12/2026,S3,us-east-1,27,0,0
12/12/2026,S3,eu-west-1,49,0,0
12/13/2026,EC2,ap-south-1,189,3,46
12/13/2026,EC2,us-east-1,145,8,51
12/13/2026,EC2,eu-west-1,133,9,34
12/13/2026,RDS,ap-south-1,120,1,57
12/13/2026,RDS,us-east-1,185,5,40
12/13/2026,RDS,eu-west-1,144,5,30
12/13/2026,S3,ap-south-1,28,0,0
12/13/2026,S3,us-east-1,28,0,0
12/13/2026,S3,eu-west-1,38,0,0
12/14/2026,EC2,ap-south-1,84,6,57
12/14/2026,EC2,us-east-1,130,4,53
12/14/2026,EC2,eu-west-1,165,2,83
12/14/2026,RDS,ap-south-1,94,5,24
12/14/2026,RDS,us-east-1,62,1,42
12/14/2026,RDS,eu-west-1,195,3,23
12/14/2026,S3,ap-south-1,45,0,0
12/14/2026,S3,us-east-1,34,0,0
12/14/2026,S3,eu-west-1,37,0,0
12/15/2026,EC2,ap-south-1,130,6,28
12/15/2026,EC2,us-east-1,184,9,54
12/15/2026,EC2,eu-west-1,145,5,53
12/15/2026,RDS,ap-south-1,120,1,28
12/15/2026,RDS,us-east-1,84,3,64
12/15/2026,RDS,eu-west-1,99,4,45
12/15/2026,S3,ap-south-1,31,0,0
12/15/2026,S3,us-east-1,12,0,0
12/15/2026,S3,eu-west-1,41,0,0
12/16/2026,EC2,ap-south-1,133,8,72
12/16/2026,EC2,us-east-1,152,7,83
12/16/2026,EC2,eu-west-1,127,4,27
12/16/2026,RDS,ap-south-1,64,4,31
12/16/2026,RDS,us-east-1,168,3,35
12/16/2026,RDS,eu-west-1,124,5,55
12/16/2026,S3,ap-south-1,47,0,0
12/16/2026,S3,us-east-1,40,0,0
12/16/2026,S3,eu-west-1,19,0,0
12/17/2026,EC2,ap-south-1,168,8,74
12/17/2026,EC2,us-east-1,91,6,26
12/17/2026,EC2,eu-west-1,123,4,64
12/17/2026,RDS,ap-south-1,112,4,22
12/17/2026,RDS,us-east-1,129,3,35
12/17/2026,RDS,eu-west-1,65,1,55
12/17/2026,S3,ap-south-1,24,0,0
12/17/2026,S3,us-east-1,33,0,0
12/17/2026,S3,eu-west-1,48,0,0
12/18/2026,EC2,ap-south-1,198,2,40
12/18/2026,EC2,us-east-1,167,7,44
12/18/2026,EC2,eu-west-1,185,4,30
12/18/2026,RDS,ap-south-1,176,3,53
12/18/2026,RDS,us-east-1,165,1,36
12/18/2026,RDS,eu-west-1,108,3,51
12/18/2026,S3,ap-south-1,13,0,0
12/18/2026,S3,us-east-1,47,0,0
12/18/2026,S3,eu-west-1,31,0,0
12/19/2026,EC2,ap-south-1,133,6,30
12/19/2026,EC2,us-east-1,196,3,70
12/19/2026,EC2,eu-west-1,150,6,42
12/19/2026,RDS,ap-south-1,142,4,36
12/19/2026,RDS,us-east-1,73,2,65
12/19/2026,RDS,eu-west-1,83,5,40
12/19/2026,S3,ap-south-1,34,0,0
12/19/2026,S3,us-east-1,24,0,0
12/19/2026,S3,eu-west-1,49,0,0
12/20/2026,EC2,ap-south-1,571,10,49
12/20/2026,EC2,us-east-1,94,8,22
12/20/2026,EC2,eu-west-1,186,2,48
12/20/2026,RDS,ap-south-1,107,1,33
12/20/2026,RDS,us-east-1,101,4,68
12/20/2026,RDS,eu-west-1,77,5,53
12/20/2026,S3,ap-south-1,25,0,0
12/20/2026,S3,us-east-1,35,0,0
12/20/2026,S3,eu-west-1,14,0,0
12/21/2026,EC2,ap-south-1,105,2,77
12/21/2026,EC2,us-east-1,175,6,32
12/21/2026,EC2,eu-west-1,133,8,24
12/21/2026,RDS,ap-south-1,175,4,63
12/21/2026,RDS,us-east-1,65,3,54
12/21/2026,RDS,eu-west-1,77,2,24
12/21/2026,S3,ap-south-1,28,0,0
12/21/2026,S3,us-east-1,39,0,0
12/21/2026,S3,eu-west-1,24,0,0
12/22/2026,EC2,ap-south-1,165,6,68
12/22/2026,EC2,us-east-1,165,10,62
12/22/2026,EC2,eu-west-1,109,4,73
12/22/2026,RDS,ap-south-1,83,1,18
12/22/2026,RDS,us-east-1,177,2,15
12/22/2026,RDS,eu-west-1,111,5,48
12/22/2026,S3,ap-south-1,10,0,0
12/22/2026,S3,us-east-1,40,0,0
12/22/2026,S3,eu-west-1,37,0,0
12/23/2026,EC2,ap-south-1,114,2,34
12/23/2026,EC2,us-east-1,100,4,47
12/23/2026,EC2,eu-west-1,125,3,44
12/23/2026,RDS,ap-south-1,170,1,25
12/23/2026,RDS,us-east-1,197,3,24
12/23/2026,RDS,eu-west-1,95,4,23
12/23/2026,S3,ap-south-1,17,0,0
12/23/2026,S3,us-east-1,42,0,0
12/23/2026,S3,eu-west-1,35,0,0
12/24/2026,EC2,ap-south-1,499,3,34
12/24/2026,EC2,us-east-1,114,6,46
12/24/2026,EC2,eu-west-1,115,3,41
12/24/2026,RDS,ap-south-1,174,1,25
12/24/2026,RDS,us-east-1,154,2,56
12/24/2026,RDS,eu-west-1,65,3,69
12/24/2026,S3,ap-south-1,17,0,0
12/24/2026,S3,us-east-1,41,0,0
12/24/2026,S3,eu-west-1,31,0,0
12/25/2026,EC2,ap-south-1,143,10,76
12/25/2026,EC2,us-east-1,162,3,22
12/25/2026,EC2,eu-west-1,82,2,72
12/25/2026,RDS,ap-south-1,183,1,46
12/25/2026,RDS,us-east-1,157,3,29
12/25/2026,RDS,eu-west-1,160,4,33
12/25/2026,S3,ap-south-1,10,0,0
12/25/2026,S3,us-east-1,27,0,0
12/25/2026,S3,eu-west-1,28,0,0
12/26/2026,EC2,ap-south-1,138,4,68
12/26/2026,EC2,us-east-1,103,7,76
12/26/2026,EC2,eu-west-1,126,9,58
12/26/2026,RDS,ap-south-1,79,4,55
12/26/2026,RDS,us-east-1,141,3,69
12/26/2026,RDS,eu-west-1,97,3,64
12/26/2026,S3,ap-south-1,12,0,0
12/26/2026,S3,us-east-1,18,0,0
12/26/2026,S3,eu-west-1,28,0,0
12/27/2026,EC2,ap-south-1,169,10,69
12/27/2026,EC2,us-east-1,570,3,21
12/27/2026,EC2,eu-west-1,189,6,48
12/27/2026,RDS,ap-south-1,147,2,16
12/27/2026,RDS,us-east-1,76,5,20
12/27/2026,RDS,eu-west-1,75,1,60
12/27/2026,S3,ap-south-1,45,0,0
12/27/2026,S3,us-east-1,40,0,0
12/27/2026,S3,eu-west-1,25,0,0
12/28/2026,EC2,ap-south-1,96,2,29
12/28/2026,EC2,us-east-1,150,10,50
12/28/2026,EC2,eu-west-1,129,3,48
12/28/2026,RDS,ap-south-1,121,5,62
12/28/2026,RDS,us-east-1,133,4,52
12/28/2026,RDS,eu-west-1,135,5,16
12/28/2026,S3,ap-south-1,26,0,0
12/28/2026,S3,us-east-1,33,0,0
12/28/2026,S3,eu-west-1,22,0,0
12/29/2026,EC2,ap-south-1,184,4,84
12/29/2026,EC2,us-east-1,189,9,22
12/29/2026,EC2,eu-west-1,123,9,56
12/29/2026,RDS,ap-south-1,188,5,59
12/29/2026,RDS,us-east-1,137,2,54
12/29/2026,RDS,eu-west-1,194,3,31
12/29/2026,S3,ap-south-1,16,0,0
12/29/2026,S3,us-east-1,33,0,0
12/29/2026,S3,eu-west-1,28,0,0
12/30/2026,EC2,ap-south-1,197,2,33
12/30/2026,EC2,us-east-1,144,7,76
12/30/2026,EC2,eu-west-1,180,3,20
12/30/2026,RDS,ap-south-1,175,1,37
12/30/2026,RDS,us-east-1,119,1,45
12/30/2026,RDS,eu-west-1,113,4,39
12/30/2026,S3,ap-south-1,11,0,0
12/30/2026,S3,us-east-1,44,0,0
12/30/2026,S3,eu-west-1,49,0,0
12/31/2026,EC2,ap-south-1,141,8,23
12/31/2026,EC2,us-east-1,95,10,39
12/31/2026,EC2,eu-west-1,86,5,33
12/31/2026,RDS,ap-south-1,108,1,32
12/31/2026,RDS,us-east-1,200,3,70
12/31/2026,RDS,eu-west-1,94,1,37
12/31/2026,S3,ap-south-1,26,0,0
12/31/2026,S3,us-east-1,12,0,0
12/31/2026,S3,eu-west-1,29,0,0
1/1/2026,EC2,ap-south-1,135,10,25
1/1/2026,EC2,us-east-1,185,8,32
1/1/2026,EC2,eu-west-1,140,7,79
1/1/2026,RDS,ap-south-1,146,5,34
1/1/2026,RDS,us-east-1,179,3,40
1/1/2026,RDS,eu-west-1,164,5,48
1/1/2026,S3,ap-south-1,21,0,0
1/1/2026,S3,us-east-1,24,0,0
1/1/2026,S3,eu-west-1,11,0,0
1/2/2026,EC2,ap-south-1,98,8,64
1/2/2026,EC2,us-east-1,165,10,61
1/2/2026,EC2,eu-west-1,103,4,58
1/2/2026,RDS,ap-south-1,114,2,30
1/2/2026,RDS,us-east-1,96,3,61
1/2/2026,RDS,eu-west-1,134,5,26
1/2/2026,S3,ap-south-1,14,0,0
1/2/2026,S3,us-east-1,29,0,0
1/2/2026,S3,eu-west-1,44,0,0
1/3/2026,EC2,ap-south-1,102,10,57
1/3/2026,EC2,us-east-1,471,10,35
1/3/2026,EC2,eu-west-1,83,4,40
1/3/2026,RDS,ap-south-1,72,1,17
1/3/2026,RDS,us-east-1,103,1,22
1/3/2026,RDS,eu-west-1,198,1,62
1/3/2026,S3,ap-south-1,19,0,0
1/3/2026,S3,us-east-1,26,0,0
1/3/2026,S3,eu-west-1,33,0,0
1/4/2026,EC2,ap-south-1,189,5,50
1/4/2026,EC2,us-east-1,176,3,77
1/4/2026,EC2,eu-west-1,81,7,82
1/4/2026,RDS,ap-south-1,148,3,21
1/4/2026,RDS,us-east-1,200,4,29
1/4/2026,RDS,eu-west-1,102,1,54
1/4/2026,S3,ap-south-1,19,0,0
1/4/2026,S3,us-east-1,46,0,0
1/4/2026,S3,eu-west-1,23,0,0
1/5/2026,EC2,ap-south-1,101,2,48
1/5/2026,EC2,us-east-1,120,3,58
1/5/2026,EC2,eu-west-1,162,9,49
1/5/2026,RDS,ap-south-1,112,3,29
1/5/2026,RDS,us-east-1,195,5,58
1/5/2026,RDS,eu-west-1,193,3,53
1/5/2026,S3,ap-south-1,30,0,0
1/5/2026,S3,us-east-1,45,0,0
1/5/2026,S3,eu-west-1,45,0,0
1/6/2026,EC2,ap-south-1,170,2,28
1/6/2026,EC2,us-east-1,80,5,47
1/6/2026,EC2,eu-west-1,84,5,67
1/6/2026,RDS,ap-south-1,137,4,45
1/6/2026,RDS,us-east-1,64,1,54
1/6/2026,RDS,eu-west-1,124,1,30
1/6/2026,S3,ap-south-1,25,0,0
1/6/2026,S3,us-east-1,49,0,0
1/6/2026,S3,eu-west-1,50,0,0
1/7/2026,EC2,ap-south-1,195,10,35
1/7/2026,EC2,us-east-1,89,5,74
1/7/2026,EC2,eu-west-1,151,3,37
1/7/2026,RDS,ap-south-1,71,5,34
1/7/2026,RDS,us-east-1,195,4,49
1/7/2026,RDS,eu-west-1,81,4,61
1/7/2026,S3,ap-south-1,28,0,0
1/7/2026,S3,us-east-1,21,0,0
1/7/2026,S3,eu-west-1,35,0,0
1/8/2026,EC2,ap-south-1,87,6,75
1/8/2026,EC2,us-east-1,176,7,49
1/8/2026,EC2,eu-west-1,195,8,76
1/8/2026,RDS,ap-south-1,86,3,15
1/8/2026,RDS,us-east-1,81,1,29
1/8/2026,RDS,eu-west-1,116,3,17
1/8/2026,S3,ap-south-1,24,0,0
1/8/2026,S3,us-east-1,18,0,0
1/8/2026,S3,eu-west-1,21,0,0
1/9/2026,EC2,ap-south-1,197,5,21
1/9/2026,EC2,us-east-1,192,6,77
1/9/2026,EC2,eu-west-1,89,6,65
1/9/2026,RDS,ap-south-1,105,1,63
1/9/2026,RDS,us-east-1,186,1,28
1/9/2026,RDS,eu-west-1,91,3,44
1/9/2026,S3,ap-south-1,41,0,0
1/9/2026,S3,us-east-1,12,0,0
1/9/2026,S3,eu-west-1,34,0,0
1/10/2026,EC2,ap-south-1,169,6,68
1/10/2026,EC2,us-east-1,167,7,48
1/10/2026,EC2,eu-west-1,86,9,76
1/10/2026,RDS,ap-south-1,174,3,48
1/10/2026,RDS,us-east-1,199,2,45
1/10/2026,RDS,eu-west-1,161,5,48
1/10/2026,S3,ap-south-1,43,0,0
1/10/2026,S3,us-east-1,24,0,0
1/10/2026,S3,eu-west-1,33,0,0
1/11/2026,EC2,ap-south-1,91,9,40
1/11/2026,EC2,us-east-1,198,7,49
1/11/2026,EC2,eu-west-1,101,3,35
1/11/2026,RDS,ap-south-1,172,4,55
1/11/2026,RDS,us-east-1,198,3,47
1/11/2026,RDS,eu-west-1,85,1,20
1/11/2026,S3,ap-south-1,49,0,0
1/11/2026,S3,us-east-1,31,0,0
1/11/2026,S3,eu-west-1,29,0,0
1/12/2026,EC2,ap-south-1,87,5,51
1/12/2026,EC2,us-east-1,163,7,48
1/12/2026,EC2,eu-west-1,144,10,23
1/12/2026,RDS,ap-south-1,198,2,18
1/12/2026,RDS,us-east-1,117,1,36
1/12/2026,RDS,eu-west-1,88,5,70
1/12/2026,S3,ap-south-1,10,0,0
1/12/2026,S3,us-east-1,47,0,0
1/12/2026,S3,eu-west-1,49,0,0
1/13/2026,EC2,ap-south-1,84,2,29
1/13/2026,EC2,us-east-1,156,7,68
1/13/2026,EC2,eu-west-1,136,4,32
1/13/2026,RDS,ap-south-1,187,3,36
1/13/2026,RDS,us-east-1,194,2,54
1/13/2026,RDS,eu-west-1,123,5,24
1/13/2026,S3,ap-south-1,37,0,0
1/13/2026,S3,us-east-1,32,0,0
1/13/2026,S3,eu-west-1,50,0,0
1/14/2026,EC2,ap-south-1,170,8,39
1/14/2026,EC2,us-east-1,172,3,24
1/14/2026,EC2,eu-west-1,109,2,62
1/14/2026,RDS,ap-south-1,197,4,31
1/14/2026,RDS,us-east-1,132,1,19
1/14/2026,RDS,eu-west-1,158,3,36
1/14/2026,S3,ap-south-1,26,0,0
1/14/2026,S3,us-east-1,47,0,0
1/14/2026,S3,eu-west-1,30,0,0
1/15/2026,EC2,ap-south-1,200,5,80
1/15/2026,EC2,us-east-1,127,8,83
1/15/2026,EC2,eu-west-1,134,10,83
1/15/2026,RDS,ap-south-1,71,4,44
1/15/2026,RDS,us-east-1,189,2,52
1/15/2026,RDS,eu-west-1,182,3,19
1/15/2026,S3,ap-south-1,41,0,0
1/15/2026,S3,us-east-1,41,0,0
1/15/2026,S3,eu-west-1,37,0,0
1/16/2026,EC2,ap-south-1,189,4,30
1/16/2026,EC2,us-east-1,118,5,85
1/16/2026,EC2,eu-west-1,149,5,24
1/16/2026,RDS,ap-south-1,91,1,69
1/16/2026,RDS,us-east-1,114,2,59
1/16/2026,RDS,eu-west-1,185,4,34
1/16/2026,S3,ap-south-1,16,0,0
1/16/2026,S3,us-east-1,37,0,0
1/16/2026,S3,eu-west-1,37,0,0
1/17/2026,EC2,ap-south-1,494,8,83
1/17/2026,EC2,us-east-1,192,5,72
1/17/2026,EC2,eu-west-1,153,6,31
1/17/2026,RDS,ap-south-1,71,4,40
1/17/2026,RDS,us-east-1,147,4,18
1/17/2026,RDS,eu-west-1,163,3,41
1/17/2026,S3,ap-south-1,34,0,0
1/17/2026,S3,us-east-1,16,0,0
1/17/2026,S3,eu-west-1,45,0,0
1/18/2026,EC2,ap-south-1,108,6,39
1/18/2026,EC2,us-east-1,123,6,42
1/18/2026,EC2,eu-west-1,495,4,72
1/18/2026,RDS,ap-south-1,115,1,45
1/18/2026,RDS,us-east-1,105,2,40
1/18/2026,RDS,eu-west-1,110,3,66
1/18/2026,S3,ap-south-1,49,0,0
1/18/2026,S3,us-east-1,47,0,0
1/18/2026,S3,eu-west-1,30,0,0
1/19/2026,EC2,ap-south-1,161,2,43
1/19/2026,EC2,us-east-1,183,5,69
1/19/2026,EC2,eu-west-1,190,10,64
1/19/2026,RDS,ap-south-1,194,2,39
1/19/2026,RDS,us-east-1,128,1,51
1/19/2026,RDS,eu-west-1,97,2,25
1/19/2026,S3,ap-south-1,22,0,0
1/19/2026,S3,us-east-1,21,0,0
1/19/2026,S3,eu-west-1,21,0,0
1/20/2026,EC2,ap-south-1,196,8,57
1/20/2026,EC2,us-east-1,621,8,82
1/20/2026,EC2,eu-west-1,101,3,42
1/20/2026,RDS,ap-south-1,165,3,46
1/20/2026,RDS,us-east-1,67,2,45
1/20/2026,RDS,eu-west-1,156,2,51
1/20/2026,S3,ap-south-1,15,0,0
1/20/2026,S3,us-east-1,15,0,0
1/20/2026,S3,eu-west-1,35,0,0
1/21/2026,EC2,ap-south-1,102,6,45
1/21/2026,EC2,us-east-1,158,9,37
1/21/2026,EC2,eu-west-1,93,2,44
1/21/2026,RDS,ap-south-1,67,5,43
1/21/2026,RDS,us-east-1,83,3,20
1/21/2026,RDS,eu-west-1,104,4,60
1/21/2026,S3,ap-south-1,18,0,0
1/21/2026,S3,us-east-1,30,0,0
1/21/2026,S3,eu-west-1,11,0,0
1/22/2026,EC2,ap-south-1,166,3,51
1/22/2026,EC2,us-east-1,121,4,44
1/22/2026,EC2,eu-west-1,191,4,84
1/22/2026,RDS,ap-south-1,138,5,58
1/22/2026,RDS,us-east-1,161,4,41
1/22/2026,RDS,eu-west-1,171,2,43
1/22/2026,S3,ap-south-1,33,0,0
1/22/2026,S3,us-east-1,23,0,0
1/22/2026,S3,eu-west-1,49,0,0
1/23/2026,EC2,ap-south-1,80,10,64
1/23/2026,EC2,us-east-1,192,8,68
1/23/2026,EC2,eu-west-1,105,4,67
1/23/2026,RDS,ap-south-1,113,3,49
1/23/2026,RDS,us-east-1,116,1,34
1/23/2026,RDS,eu-west-1,126,3,57
1/23/2026,S3,ap-south-1,47,0,0
1/23/2026,S3,us-east-1,47,0,0
1/23/2026,S3,eu-west-1,21,0,0
1/24/2026,EC2,ap-south-1,163,6,85
1/24/2026,EC2,us-east-1,192,7,75
1/24/2026,EC2,eu-west-1,190,5,79
1/24/2026,RDS,ap-south-1,132,2,36
1/24/2026,RDS,us-east-1,119,4,55
1/24/2026,RDS,eu-west-1,72,4,56
1/24/2026,S3,ap-south-1,31,0,0
1/24/2026,S3,us-east-1,43,0,0
1/24/2026,S3,eu-west-1,17,0,0
1/25/2026,EC2,ap-south-1,111,10,46
1/25/2026,EC2,us-east-1,119,9,60
1/25/2026,EC2,eu-west-1,165,3,61
1/25/2026,RDS,ap-south-1,181,5,19
1/25/2026,RDS,us-east-1,163,1,42
1/25/2026,RDS,eu-west-1,166,4,54
1/25/2026,S3,ap-south-1,33,0,0
1/25/2026,S3,us-east-1,49,0,0
1/25/2026,S3,eu-west-1,30,0,0
1/26/2026,EC2,ap-south-1,186,4,58
1/26/2026,EC2,us-east-1,151,8,52
1/26/2026,EC2,eu-west-1,197,8,76
1/26/2026,RDS,ap-south-1,178,3,26
1/26/2026,RDS,us-east-1,170,1,18
1/26/2026,RDS,eu-west-1,161,4,39
1/26/2026,S3,ap-south-1,25,0,0
1/26/2026,S3,us-east-1,29,0,0
1/26/2026,S3,eu-west-1,45,0,0
1/27/2026,EC2,ap-south-1,524,10,29
1/27/2026,EC2,us-east-1,169,7,36
1/27/2026,EC2,eu-west-1,123,10,66
1/27/2026,RDS,ap-south-1,97,2,33
1/27/2026,RDS,us-east-1,91,2,48
1/27/2026,RDS,eu-west-1,198,3,58
1/27/2026,S3,ap-south-1,42,0,0
1/27/2026,S3,us-east-1,32,0,0
1/27/2026,S3,eu-west-1,40,0,0
1/28/2026,EC2,ap-south-1,131,6,69
1/28/2026,EC2,us-east-1,107,2,78
1/28/2026,EC2,eu-west-1,89,6,71
1/28/2026,RDS,ap-south-1,74,2,20
1/28/2026,RDS,us-east-1,68,1,41
1/28/2026,RDS,eu-west-1,63,4,46
1/28/2026,S3,ap-south-1,23,0,0
1/28/2026,S3,us-east-1,27,0,0
1/28/2026,S3,eu-west-1,41,0,0
1/29/2026,EC2,ap-south-1,171,4,62
1/29/2026,EC2,us-east-1,93,4,37
1/29/2026,EC2,eu-west-1,146,2,52
1/29/2026,RDS,ap-south-1,128,5,64
1/29/2026,RDS,us-east-1,96,1,31
1/29/2026,RDS,eu-west-1,136,2,64
1/29/2026,S3,ap-south-1,39,0,0
1/29/2026,S3,us-east-1,17,0,0
1/29/2026,S3,eu-west-1,19,0,0
1/30/2026,EC2,ap-south-1,121,3,21
1/30/2026,EC2,us-east-1,90,5,40
1/30/2026,EC2,eu-west-1,177,2,82
1/30/2026,RDS,ap-south-1,122,2,45
1/30/2026,RDS,us-east-1,175,4,58
1/30/2026,RDS,eu-west-1,137,3,49
1/30/2026,S3,ap-south-1,46,0,0
1/30/2026,S3,us-east-1,46,0,0
1/30/2026,S3,eu-west-1,14,0,0
1/31/2026,EC2,ap-south-1,127,4,72
1/31/2026,EC2,us-east-1,128,9,35
1/31/2026,EC2,eu-west-1,118,3,58
1/31/2026,RDS,ap-south-1,194,5,50
1/31/2026,RDS,us-east-1,136,2,42
1/31/2026,RDS,eu-west-1,118,4,25
1/31/2026,S3,ap-south-1,47,0,0
1/31/2026,S3,us-east-1,38,0,0
1/31/2026,S3,eu-west-1,20,0,0
2/1/2026,EC2,ap-south-1,128,4,22
2/1/2026,EC2,us-east-1,196,7,20
2/1/2026,EC2,eu-west-1,156,10,70
2/1/2026,RDS,ap-south-1,74,1,18
2/1/2026,RDS,us-east-1,104,4,21
2/1/2026,RDS,eu-west-1,93,1,48
2/1/2026,S3,ap-south-1,48,0,0
2/1/2026,S3,us-east-1,38,0,0
2/1/2026,S3,eu-west-1,10,0,0
2/2/2026,EC2,ap-south-1,148,4,52
2/2/2026,EC2,us-east-1,137,8,73
2/2/2026,EC2,eu-west-1,109,10,33
2/2/2026,RDS,ap-south-1,161,3,50
2/2/2026,RDS,us-east-1,113,4,35
2/2/2026,RDS,eu-west-1,155,2,17
2/2/2026,S3,ap-south-1,27,0,0
2/2/2026,S3,us-east-1,33,0,0
2/2/2026,S3,eu-west-1,46,0,0
2/3/2026,EC2,ap-south-1,164,10,33
2/3/2026,EC2,us-east-1,173,10,65
2/3/2026,EC2,eu-west-1,114,3,51
2/3/2026,RDS,ap-south-1,185,5,60
2/3/2026,RDS,us-east-1,160,1,21
2/3/2026,RDS,eu-west-1,157,2,37
2/3/2026,S3,ap-south-1,35,0,0
2/3/2026,S3,us-east-1,28,0,0
2/3/2026,S3,eu-west-1,44,0,0
2/4/2026,EC2,ap-south-1,91,5,40
2/4/2026,EC2,us-east-1,193,6,48
2/4/2026,EC2,eu-west-1,112,8,61
2/4/2026,RDS,ap-south-1,191,5,61
2/4/2026,RDS,us-east-1,112,5,47
2/4/2026,RDS,eu-west-1,149,3,30
2/4/2026,S3,ap-south-1,24,0,0
2/4/2026,S3,us-east-1,49,0,0
2/4/2026,S3,eu-west-1,11,0,0
2/5/2026,EC2,ap-south-1,152,7,54
2/5/2026,EC2,us-east-1,114,4,60
2/5/2026,EC2,eu-west-1,162,9,47
2/5/2026,RDS,ap-south-1,92,4,36
2/5/2026,RDS,us-east-1,106,5,56
2/5/2026,RDS,eu-west-1,144,2,49
2/5/2026,S3,ap-south-1,50,0,0
2/5/2026,S3,us-east-1,19,0,0
2/5/2026,S3,eu-west-1,32,0,0
2/6/2026,EC2,ap-south-1,115,9,72
2/6/2026,EC2,us-east-1,528,8,67
2/6/2026,EC2,eu-west-1,183,7,58
2/6/2026,RDS,ap-south-1,72,4,48
2/6/2026,RDS,us-east-1,196,1,18
2/6/2026,RDS,eu-west-1,66,2,21
2/6/2026,S3,ap-south-1,10,0,0
2/6/2026,S3,us-east-1,50,0,0
2/6/2026,S3,eu-west-1,13,0,0
2/7/2026,EC2,ap-south-1,127,6,20
2/7/2026,EC2,us-east-1,120,2,69
2/7/2026,EC2,eu-west-1,131,2,72
2/7/2026,RDS,ap-south-1,81,3,65
2/7/2026,RDS,us-east-1,181,3,35
2/7/2026,RDS,eu-west-1,194,3,19
2/7/2026,S3,ap-south-1,50,0,0
2/7/2026,S3,us-east-1,43,0,0
2/7/2026,S3,eu-west-1,46,0,0
2/8/2026,EC2,ap-south-1,159,6,31
2/8/2026,EC2,us-east-1,148,3,77
2/8/2026,EC2,eu-west-1,94,2,25
2/8/2026,RDS,ap-south-1,171,1,51
2/8/2026,RDS,us-east-1,130,2,59
2/8/2026,RDS,eu-west-1,62,1,63
2/8/2026,S3,ap-south-1,29,0,0
2/8/2026,S3,us-east-1,32,0,0
2/8/2026,S3,eu-west-1,16,0,0
2/9/2026,EC2,ap-south-1,173,3,30
2/9/2026,EC2,us-east-1,164,2,76
2/9/2026,EC2,eu-west-1,145,6,72
